stimulus,seed,iteration,observed_probs,observed_ranking,predicted_probs_leaf,predicted_probs_basic,predicted_probs_best,reaction_time,correlation_probs_leaf,correlation_probs_basic,correlation_probs_best,correlation_rank_leaf,correlation_rank_basic,correlation_rank_best
5,600,5,0.72,7,0.75,0.916666687,0.875,1.502037048,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
6,600,5,0.98,16,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
7,600,5,0.97,14,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
8,600,5,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
9,600,5,0.27,1,0.25,0.100000001,0.100000001,1.287460327,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
10,600,5,0.95,12,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
11,600,5,0.39,2,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
12,600,5,0.67,4,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
13,600,5,0.81,9,0.75,0.916666687,0.875,1.525878906,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
14,600,5,0.97,15,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
15,600,5,0.92,11,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
16,600,5,0.91,10,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.502529072,0.526470588,0.223529412,-0.047058824
1,650,1,0.72,5,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,650,1,0.72,6,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,650,1,0.44,3,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,650,1,0.97,13,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,650,1,0.72,7,0.75,0.916666687,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,650,1,0.98,16,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,650,1,0.97,14,0.75,0.916666687,0.875,1.47819519,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,650,1,0.77,8,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,650,1,0.27,1,0.25,0.100000001,0.100000001,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,650,1,0.95,12,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,650,1,0.39,2,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,650,1,0.67,4,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,650,1,0.81,9,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,650,1,0.97,15,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,650,1,0.92,11,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,650,1,0.91,10,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,650,2,0.72,5,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,650,2,0.72,6,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,650,2,0.44,3,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,650,2,0.97,13,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,650,2,0.72,7,0.75,0.916666687,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,650,2,0.98,16,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,650,2,0.97,14,0.75,0.916666687,0.875,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,650,2,0.77,8,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,650,2,0.27,1,0.25,0.100000001,0.100000001,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,650,2,0.95,12,0.75,0.899999976,0.899999976,1.192092896,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,650,2,0.39,2,0.75,0.916666687,0.916666687,1.525878906,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,650,2,0.67,4,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,650,2,0.81,9,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,650,2,0.97,15,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,650,2,0.92,11,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,650,2,0.91,10,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,650,3,0.72,5,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,650,3,0.72,6,0.75,0.899999976,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,650,3,0.44,3,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,650,3,0.97,13,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,650,3,0.72,7,0.75,0.916666687,0.833333313,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,650,3,0.98,16,0.75,0.916666687,0.916666687,1.47819519,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,650,3,0.97,14,0.75,0.916666687,0.875,1.430511475,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,650,3,0.77,8,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,650,3,0.27,1,0.25,0.100000001,0.100000001,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,650,3,0.95,12,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,650,3,0.39,2,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,650,3,0.67,4,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,650,3,0.81,9,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,650,3,0.97,15,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,650,3,0.92,11,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,650,3,0.91,10,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,650,4,0.72,5,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,650,4,0.72,6,0.75,0.899999976,0.833333313,1.263618469,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,650,4,0.44,3,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,650,4,0.97,13,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,650,4,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,650,4,0.98,16,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,650,4,0.97,14,0.75,0.916666687,0.875,1.430511475,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,650,4,0.77,8,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,650,4,0.27,1,0.25,0.100000001,0.100000001,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,650,4,0.95,12,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,650,4,0.39,2,0.75,0.916666687,0.916666687,1.47819519,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,650,4,0.67,4,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,650,4,0.81,9,0.75,0.916666687,0.833333313,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,650,4,0.97,15,0.75,0.899999976,0.833333313,1.263618469,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,650,4,0.92,11,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,650,4,0.91,10,0.75,0.899999976,0.899999976,1.263618469,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,650,5,0.72,5,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
2,650,5,0.72,6,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
3,650,5,0.44,3,0.75,0.899999976,0.899999976,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
4,650,5,0.97,13,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
5,650,5,0.72,7,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
6,650,5,0.98,16,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
7,650,5,0.97,14,0.75,0.916666687,0.875,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
8,650,5,0.77,8,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
9,650,5,0.27,1,0.25,0.100000001,0.100000001,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
10,650,5,0.95,12,0.75,0.899999976,0.899999976,1.192092896,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
11,650,5,0.39,2,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
12,650,5,0.67,4,0.75,0.899999976,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
13,650,5,0.81,9,0.75,0.916666687,0.833333313,1.311302185,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
14,650,5,0.97,15,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
15,650,5,0.92,11,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
16,650,5,0.91,10,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.50041989,0.526470588,0.223529412,-0.002941176
1,700,1,0.72,5,0.25,0.125,0.125,1.168251038,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
2,700,1,0.72,6,0.75,0.214285716,0.214285716,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
3,700,1,0.44,3,0.75,0.875,0.875,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
4,700,1,0.97,13,0.75,0.875,0.785714269,1.382827759,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
5,700,1,0.72,7,0.75,0.785714269,0.785714269,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
6,700,1,0.98,16,0.75,0.785714269,0.785714269,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
7,700,1,0.97,14,0.75,0.875,0.875,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
8,700,1,0.77,8,0.25,0.125,0.214285716,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
9,700,1,0.27,1,0.25,0.125,0.125,1.192092896,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
10,700,1,0.95,12,0.75,0.875,0.875,1.502037048,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
11,700,1,0.39,2,0.75,0.875,0.785714269,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
12,700,1,0.67,4,0.25,0.125,0.214285716,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
13,700,1,0.81,9,0.75,0.785714269,0.833333313,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
14,700,1,0.97,15,0.75,0.875,0.875,1.215934753,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
15,700,1,0.92,11,0.75,0.875,0.833333313,1.382827759,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
16,700,1,0.91,10,0.75,0.875,0.875,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
1,700,2,0.72,5,0.25,0.125,0.125,1.192092896,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
2,700,2,0.72,6,0.75,0.214285716,0.214285716,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
3,700,2,0.44,3,0.75,0.875,0.875,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
4,700,2,0.97,13,0.75,0.875,0.785714269,1.47819519,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
5,700,2,0.72,7,0.75,0.785714269,0.785714269,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
6,700,2,0.98,16,0.75,0.785714269,0.785714269,1.263618469,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
7,700,2,0.97,14,0.75,0.875,0.875,1.502037048,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
8,700,2,0.77,8,0.25,0.125,0.214285716,1.502037048,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
9,700,2,0.27,1,0.25,0.125,0.125,1.096725464,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
10,700,2,0.95,12,0.75,0.875,0.875,1.573562622,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
11,700,2,0.39,2,0.75,0.875,0.785714269,1.525878906,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
12,700,2,0.67,4,0.25,0.125,0.214285716,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
13,700,2,0.81,9,0.75,0.785714269,0.833333313,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
14,700,2,0.97,15,0.75,0.875,0.875,1.192092896,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
15,700,2,0.92,11,0.75,0.875,0.833333313,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
16,700,2,0.91,10,0.75,0.875,0.875,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
1,700,3,0.72,5,0.25,0.125,0.125,1.192092896,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
2,700,3,0.72,6,0.75,0.214285716,0.214285716,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
3,700,3,0.44,3,0.75,0.875,0.875,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
4,700,3,0.97,13,0.75,0.875,0.785714269,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
5,700,3,0.72,7,0.75,0.785714269,0.785714269,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
6,700,3,0.98,16,0.75,0.785714269,0.785714269,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
7,700,3,0.97,14,0.75,0.875,0.875,1.430511475,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
8,700,3,0.77,8,0.25,0.125,0.214285716,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
9,700,3,0.27,1,0.25,0.125,0.125,1.192092896,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
10,700,3,0.95,12,0.75,0.875,0.875,1.502037048,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
11,700,3,0.39,2,0.75,0.875,0.785714269,1.382827759,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
12,700,3,0.67,4,0.25,0.125,0.214285716,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
13,700,3,0.81,9,0.75,0.785714269,0.833333313,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
14,700,3,0.97,15,0.75,0.875,0.875,1.096725464,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
15,700,3,0.92,11,0.75,0.875,0.833333313,1.382827759,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
16,700,3,0.91,10,0.75,0.875,0.875,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
1,700,4,0.72,5,0.25,0.125,0.125,1.192092896,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
2,700,4,0.72,6,0.75,0.214285716,0.214285716,1.192092896,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
3,700,4,0.44,3,0.75,0.875,0.875,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
4,700,4,0.97,13,0.75,0.875,0.785714269,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
5,700,4,0.72,7,0.75,0.785714269,0.785714269,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
6,700,4,0.98,16,0.75,0.785714269,0.785714269,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
7,700,4,0.97,14,0.75,0.875,0.875,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
8,700,4,0.77,8,0.25,0.125,0.214285716,1.382827759,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
9,700,4,0.27,1,0.25,0.125,0.125,1.192092896,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
10,700,4,0.95,12,0.75,0.875,0.875,1.502037048,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
11,700,4,0.39,2,0.75,0.875,0.785714269,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
12,700,4,0.67,4,0.25,0.125,0.214285716,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
13,700,4,0.81,9,0.75,0.785714269,0.833333313,1.287460327,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
14,700,4,0.97,15,0.75,0.875,0.875,1.120567322,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
15,700,4,0.92,11,0.75,0.875,0.833333313,1.406669617,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
16,700,4,0.91,10,0.75,0.875,0.875,1.311302185,0.606445795,0.504442327,0.562297425,0.582352941,0.45,0.638235294
1,700,5,0.72,5,0.25,0.125,0.125,1.215934753,0.606445795,0.552755291,0.536657016,0.582352941,0.582352941,0.591176471
2,700,5,0.72,6,0.75,0.214285716,0.214285716,1.263618469,0.606445795,0.552755291,0.536657016,0.582352941,0.582352941,0.591176471
3,700,5,0.44,3,0.75,0.875,0.875,1.263618469,0.606445795,0.552755291,0.536657016,0.582352941,0.582352941,0.591176471
4,700,5,0.97,13,0.75,0.785714269,0.785714269,1.406669617,0.606445795,0.552755291,0.536657016,0.582352941,0.582352941,0.591176471
5,700,5,0.72,7,0.75,0.785714269,0.785714269,1.430511475,0.606445795,0.552755291,0.536657016,0.582352941,0.582352941,0.591176471
